id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
887,2020-9-6-1-24-49-115272,3,-5040,-12572,7820,-3920,-177,-375
888,2020-9-6-1-24-49-115575,1,16004,5212,-5940,-3264,-453,-91
889,2020-9-6-1-24-49-115588,2,-7332,-13452,-6060,-3440,-300,40
890,2020-9-6-1-24-49-115680,4,4172,2916,6992,-3760,-17074,-1759
891,2020-9-6-1-24-49-115765,3,-4676,-12412,8180,-3904,-296,-374
892,2020-9-6-1-24-50-116078,1,16220,4508,-5500,-3296,-652,288
893,2020-9-6-1-24-50-116082,2,-7172,-13348,-6100,-3456,-416,72
894,2020-9-6-1-24-50-116180,4,12992,-4164,32767,-3744,-8027,3291
895,2020-9-6-1-24-50-116270,3,-4684,-12596,7824,-3952,-367,-157
896,2020-9-6-1-24-50-116580,1,16436,4036,-5196,-3328,-709,-132
897,2020-9-6-1-24-50-116586,2,-7020,-13364,-6240,-3440,-492,121
898,2020-9-6-1-24-50-116681,4,16616,2108,32767,-3712,4367,-2776
899,2020-9-6-1-24-50-116769,3,-4700,-12760,7540,-3952,-341,222
900,2020-9-6-1-24-51-117083,1,16376,3456,-5572,-3312,-704,-424
901,2020-9-6-1-24-51-117090,2,-6928,-13520,-6212,-3472,-361,106
902,2020-9-6-1-24-51-117183,4,3128,-32,-2852,-3776,6829,-8062
903,2020-9-6-1-24-51-117271,3,-4940,-12768,7420,-3936,-133,-411
904,2020-9-6-1-24-51-117585,1,16380,4032,-5392,-3312,-663,1443
905,2020-9-6-1-24-51-117591,2,-7160,-13588,-6308,-3472,-298,-39
906,2020-9-6-1-24-51-117688,4,456,5908,3352,-3776,-15887,-1449
907,2020-9-6-1-24-51-117823,3,-4972,-12428,8352,-3936,-142,-348
908,2020-9-6-1-24-52-118086,1,16348,4856,-4724,-3312,-1259,-226
909,2020-9-6-1-24-52-118091,2,-7172,-13420,-6072,-3456,-439,-22
910,2020-9-6-1-24-52-118188,4,17148,-2536,32767,-3744,4620,2697
911,2020-9-6-1-24-52-118278,3,-4620,-12688,7520,-3920,-421,152
912,2020-9-6-1-24-52-118589,1,16564,3524,-5492,-3280,-382,-1206
913,2020-9-6-1-24-52-118594,2,-6820,-13416,-6036,-3440,-413,282
914,2020-9-6-1-24-52-118690,4,5352,3652,-764,-3776,11412,-9149
915,2020-9-6-1-24-52-118777,3,-4928,-12476,7800,-3952,-345,115
916,2020-9-6-1-24-53-119090,1,15996,3120,-5612,-3312,-18,109
917,2020-9-6-1-24-53-119095,2,-7380,-13332,-6344,-3488,-554,-16
918,2020-9-6-1-24-53-119199,4,-1596,5544,1808,-3776,-15151,2926
919,2020-9-6-1-24-53-119281,3,-4880,-12464,8260,-3936,-274,-186
920,2020-9-6-1-24-53-119590,1,16412,5480,-3940,-3296,-1308,-300
921,2020-9-6-1-24-53-119595,2,-7272,-13272,-5996,-3472,-189,77
922,2020-9-6-1-24-53-119694,4,13416,8080,25028,-3776,17176,3057
923,2020-9-6-1-24-53-119788,3,-4768,-12704,7956,-3904,-317,286
924,2020-9-6-1-24-54-120094,1,16092,3872,-5844,-3328,-848,2241
925,2020-9-6-1-24-54-120097,2,-7504,-13460,-6380,-3472,-405,-61
926,2020-9-6-1-24-54-120202,4,8536,-1516,32767,-3792,-10884,-5215
927,2020-9-6-1-24-54-120284,3,-4688,-12436,7852,-3904,-225,-231
928,2020-9-6-1-24-54-120595,1,16456,3276,-5664,-3296,-871,-1162
929,2020-9-6-1-24-54-120603,2,-6752,-13516,-6104,-3520,-378,160
930,2020-9-6-1-24-54-120699,4,5944,120,-15176,-3776,2979,-6575
931,2020-9-6-1-24-54-120786,3,-4988,-12940,7472,-3952,-237,-464
932,2020-9-6-1-24-55-121100,1,16408,4980,-5292,-3296,-709,892
933,2020-9-6-1-24-55-121107,2,-7368,-13472,-6236,-3456,-341,37
934,2020-9-6-1-24-55-121200,4,5340,-560,11072,-3776,-19499,254
935,2020-9-6-1-24-55-121288,3,-4488,-12300,8140,-3920,-215,-174
936,2020-9-6-1-24-55-121602,1,16488,4420,-4784,-3296,-839,-306
937,2020-9-6-1-24-55-121607,2,-7144,-13180,-6252,-3456,-481,30
938,2020-9-6-1-24-55-121702,4,20156,1524,32767,-3776,2643,356
939,2020-9-6-1-24-55-121789,3,-4784,-12680,7544,-3920,-483,259
940,2020-9-6-1-24-56-122101,1,17704,4060,-4572,-3296,-1270,3508
941,2020-9-6-1-24-56-122112,2,-7084,-13536,-6040,-3488,-364,54
942,2020-9-6-1-24-56-122211,4,13644,4880,21864,-3792,12463,1374
943,2020-9-6-1-24-56-122291,3,-4908,-12680,7780,-3904,-288,207
944,2020-9-6-1-24-56-122604,1,16588,3916,-4688,-3296,-819,-988
945,2020-9-6-1-24-56-122608,2,-7144,-13316,-6116,-3440,-415,130
946,2020-9-6-1-24-56-122713,4,9444,3152,11016,-3792,14325,-2197
947,2020-9-6-1-24-56-122843,3,-4816,-12636,7872,-3904,-260,39
948,2020-9-6-1-24-57-123111,2,-7328,-13384,-6044,-3456,-483,66
949,2020-9-6-1-24-57-123160,1,16408,3696,-5356,-3312,-579,1003
950,2020-9-6-1-24-57-123208,4,8000,620,4712,-3792,1357,-2075
951,2020-9-6-1-24-57-123296,3,-4572,-12692,7792,-3920,-141,-309
952,2020-9-6-1-24-57-123606,1,16688,4456,-4792,-3280,-943,-21
953,2020-9-6-1-24-57-123612,2,-7476,-13500,-5928,-3456,-254,243
954,2020-9-6-1-24-57-123709,4,3040,4604,-6620,-3824,-12172,3730
955,2020-9-6-1-24-57-123800,3,-4760,-12596,7988,-3936,-363,-67
956,2020-9-6-1-24-58-124110,1,16176,4964,-4932,-3280,-1012,108
957,2020-9-6-1-24-58-124122,2,-7596,-13376,-5788,-3472,-481,-4
958,2020-9-6-1-24-58-124231,4,4684,-2456,18288,-3824,-21974,-2327
959,2020-9-6-1-24-58-124299,3,-4652,-12444,8108,-3904,-290,-33
960,2020-9-6-1-24-58-124612,1,16588,3940,-4600,-3280,-617,-1091
