id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
342,2020-9-7-0-5-2-60849,2,-7972,-13724,-4736,-1184,-320,247
343,2020-9-7-0-5-2-60915,3,-2456,-15188,3892,-2064,-511,-46
344,2020-9-7-0-5-2-61157,1,15432,5680,-4316,-1408,-1657,2866
345,2020-9-7-0-5-2-61350,2,-7472,-13640,-4784,-1216,-298,93
346,2020-9-7-0-5-3-61417,3,-2652,-15432,3544,-2064,-194,-100
347,2020-9-7-0-5-3-61657,1,12944,6460,-10360,-1424,-598,-9719
348,2020-9-7-0-5-3-61851,2,-7776,-13628,-4588,-1216,-349,126
349,2020-9-7-0-5-3-61919,3,-2388,-15392,3592,-2080,-402,-128
350,2020-9-7-0-5-3-62159,1,13240,6052,-15532,-1392,-2558,11494
351,2020-9-7-0-5-3-62353,2,-7740,-13544,-4752,-1200,-443,123
352,2020-9-7-0-5-4-62432,3,-2588,-15456,3644,-2064,-247,-106
353,2020-9-7-0-5-4-62662,1,15976,6064,-2384,-1376,-2665,4857
354,2020-9-7-0-5-4-62856,2,-7752,-13596,-4672,-1200,-443,123
355,2020-9-7-0-5-4-62924,3,-2596,-15408,3784,-2064,-301,-67
356,2020-9-7-0-5-4-63163,1,14988,6528,-2548,-1360,2373,-14451
357,2020-9-7-0-5-4-63357,2,-7808,-13496,-4800,-1216,-425,122
358,2020-9-7-0-5-5-63425,3,-2564,-15496,3616,-2112,-312,-123
359,2020-9-7-0-5-5-63665,1,11480,5596,-13164,-1392,-552,1692
360,2020-9-7-0-5-5-63861,2,-7724,-13460,-4680,-1200,-402,118
361,2020-9-7-0-5-5-63929,3,-2588,-15384,3668,-2048,-287,-88
362,2020-9-7-0-5-5-64167,1,15560,6872,-7188,-1392,-1950,7356
363,2020-9-7-0-5-5-64363,2,-7684,-13524,-4652,-1184,-409,213
364,2020-9-7-0-5-6-64429,3,-2592,-15512,3712,-2064,-303,-126
365,2020-9-7-0-5-6-64668,1,15712,5556,344,-1392,-516,464
366,2020-9-7-0-5-6-64864,2,-7688,-13580,-4576,-1184,-362,158
367,2020-9-7-0-5-6-64932,3,-2544,-15460,3672,-2064,-332,-47
368,2020-9-7-0-5-6-65171,1,13052,2348,-15924,-1392,8915,22857
369,2020-9-7-0-5-6-65365,2,-7944,-13492,-4604,-1184,-291,-170
370,2020-9-7-0-5-7-65434,3,-2400,-15184,3932,-2064,-808,-392
371,2020-9-7-0-5-7-65674,1,2748,6492,-22896,-1424,-7316,-18578
372,2020-9-7-0-5-7-65867,2,-7864,-13844,-4936,-1200,-1775,61
373,2020-9-7-0-5-7-65935,3,-3168,-15468,2796,-2080,-1215,-339
374,2020-9-7-0-5-7-66174,1,14124,464,-11232,-1360,-1431,5982
375,2020-9-7-0-5-7-66369,2,-7528,-13476,-5492,-1232,-213,235
376,2020-9-7-0-5-8-66436,3,-3240,-15588,2560,-2080,-134,27
377,2020-9-7-0-5-8-66687,1,16536,500,-5368,-1376,-1272,3127
378,2020-9-7-0-5-8-66872,2,-7420,-13456,-5448,-1200,-378,196
379,2020-9-7-0-5-8-66939,3,-3264,-15572,2680,-2064,-246,-69
380,2020-9-7-0-5-8-67181,1,17020,1116,-1492,-1376,-2113,2287
381,2020-9-7-0-5-8-67373,2,-7436,-13412,-5552,-1232,-346,162
382,2020-9-7-0-5-9-67443,3,-3280,-15428,2844,-2096,-274,-113
383,2020-9-7-0-5-9-67681,1,16540,1768,-6740,-1408,188,-1199
384,2020-9-7-0-5-9-67876,2,-7460,-13548,-5664,-1200,-414,119
385,2020-9-7-0-5-9-67943,3,-3204,-15500,2740,-2064,-334,-120
386,2020-9-7-0-5-9-68183,1,17324,764,-7468,-1376,-118,-1739
387,2020-9-7-0-5-9-68379,2,-7400,-13472,-5572,-1200,-303,100
388,2020-9-7-0-5-10-68446,3,-3276,-15532,2788,-2048,-238,-30
389,2020-9-7-0-5-10-68686,1,16864,2092,-5064,-1392,144,-2599
390,2020-9-7-0-5-10-68880,2,-7332,-13572,-5640,-1232,-489,216
391,2020-9-7-0-5-10-68948,3,-3172,-15508,2864,-2064,-81,-22
392,2020-9-7-0-5-10-69187,1,17112,2708,-5808,-1328,-1441,5434
393,2020-9-7-0-5-11-69382,2,-7240,-13528,-5852,-1200,-409,204
394,2020-9-7-0-5-11-69450,3,-3036,-15428,2820,-2064,-181,-95
395,2020-9-7-0-5-11-69691,1,17064,2792,-4072,-1360,-716,1269
396,2020-9-7-0-5-11-69883,2,-7268,-13476,-5728,-1216,-341,149
397,2020-9-7-0-5-11-69951,3,-3032,-15424,2912,-2064,6,68
398,2020-9-7-0-5-11-70191,1,15968,3476,-8256,-1376,546,-2393
399,2020-9-7-0-5-12-70385,2,-7212,-13364,-5896,-1216,-601,443
400,2020-9-7-0-5-12-70452,3,-2796,-15344,3540,-2064,162,-377
401,2020-9-7-0-5-12-70694,1,17996,4360,-2672,-1376,-171,1267
402,2020-9-7-0-5-12-70887,2,-7064,-13628,-5864,-1216,-330,131
403,2020-9-7-0-5-12-70955,3,-2376,-15328,3804,-2064,-8,0
404,2020-9-7-0-5-12-71195,1,16520,3640,-4008,-1392,-396,-3612
405,2020-9-7-0-5-13-71389,2,-7148,-13492,-5776,-1232,-209,211
406,2020-9-7-0-5-13-71456,3,-2148,-15156,4100,-2064,-205,-87
407,2020-9-7-0-5-13-71696,1,16764,3440,-2868,-1392,622,-5334
408,2020-9-7-0-5-13-71892,2,-7196,-13528,-5620,-1216,-371,117
409,2020-9-7-0-5-13-71960,3,-2172,-15396,3960,-2096,-321,-104
410,2020-9-7-0-5-13-72197,1,14364,4032,-10024,-1392,373,-5239
411,2020-9-7-0-5-14-72394,2,-7152,-13620,-5620,-1200,-395,139
412,2020-9-7-0-5-14-72461,3,-2160,-15332,3884,-2064,-342,-107
413,2020-9-7-0-5-14-72700,1,10708,5512,-10136,-1344,2807,-5150
414,2020-9-7-0-5-14-72895,2,-7132,-13468,-5464,-1184,83,123
415,2020-9-7-0-5-14-72963,3,-2292,-15484,3700,-2080,-221,-43
416,2020-9-7-0-5-14-73201,1,16768,1848,-4936,-1408,-113,4488
417,2020-9-7-0-5-15-73399,2,-7724,-13484,-4676,-1200,279,308
418,2020-9-7-0-5-15-73470,3,-2024,-15432,3832,-2048,-300,-57
419,2020-9-7-0-5-15-73704,1,13632,5804,-14676,-1376,-13846,-14101
420,2020-9-7-0-5-15-73899,2,-7720,-13776,-4696,-1232,-524,98
421,2020-9-7-0-5-15-73967,3,-2044,-15376,3964,-2096,-244,-95
422,2020-9-7-0-5-15-74207,1,14736,7948,-6720,-1376,-1936,5679
423,2020-9-7-0-5-16-74401,2,-7852,-13752,-4484,-1200,-370,185
424,2020-9-7-0-5-16-74468,3,-1948,-15256,4004,-2064,-177,-28
425,2020-9-7-0-5-16-74708,1,16212,8236,-2892,-1376,421,6370
426,2020-9-7-0-5-16-74903,2,-7804,-13624,-4616,-1232,-456,138
427,2020-9-7-0-5-16-74970,3,-2240,-15316,3852,-2080,-215,-33
428,2020-9-7-0-5-16-75210,1,9276,6472,-22680,-1360,1578,5322
429,2020-9-7-0-5-17-75409,2,-7976,-13524,-4628,-1216,-575,121
430,2020-9-7-0-5-17-75472,3,-2204,-15388,3860,-2048,-378,-145
431,2020-9-7-0-5-17-75712,1,8024,3048,-13672,-1360,-1581,-1774
432,2020-9-7-0-5-17-75907,2,-7640,-13696,-4752,-1216,-315,227
433,2020-9-7-0-5-17-75975,3,-2108,-15332,3908,-2080,-204,-57
434,2020-9-7-0-5-17-76213,1,7144,7508,-13856,-1344,-993,-6814
435,2020-9-7-0-5-18-76408,2,-7688,-13548,-4708,-1168,-45,160
436,2020-9-7-0-5-18-76476,3,-2280,-15376,3908,-2064,-250,26
437,2020-9-7-0-5-18-76716,1,2052,6268,-18280,-1392,807,-5620
438,2020-9-7-0-5-18-76911,2,-7604,-13816,-4412,-1216,-309,250
439,2020-9-7-0-5-18-76977,3,-1988,-15284,3896,-2080,-393,11
440,2020-9-7-0-5-18-77217,1,11456,6260,-11944,-1376,2136,-4751
441,2020-9-7-0-5-19-77416,2,-7524,-13672,-4416,-1216,-431,69
442,2020-9-7-0-5-19-77480,3,-1968,-15528,3848,-2080,-4,-105
443,2020-9-7-0-5-19-77720,1,14404,3672,-9764,-1424,936,10917
444,2020-9-7-0-5-19-77914,2,-7568,-13812,-4336,-1232,-246,268
445,2020-9-7-0-5-19-77982,3,-1928,-15412,3912,-2080,-254,39
446,2020-9-7-0-5-19-78223,1,16404,10364,-14576,-1392,-9687,-3430
447,2020-9-7-0-5-20-78417,2,-7556,-13564,-4328,-1232,-644,-106
448,2020-9-7-0-5-20-78490,3,-1864,-15512,3900,-2048,-393,-137
449,2020-9-7-0-5-20-78724,1,17692,116,-4160,-1360,2719,2125
450,2020-9-7-0-5-20-78918,2,-8412,-13356,-4380,-1216,-387,91
451,2020-9-7-0-5-20-78986,3,-1884,-15392,3884,-2064,-494,-19
452,2020-9-7-0-5-20-79226,1,16636,188,-544,-1392,-27,-7163
453,2020-9-7-0-5-21-79421,2,-8348,-13272,-4264,-1216,-515,127
454,2020-9-7-0-5-21-79488,3,-2060,-15512,3952,-2064,-522,-94
455,2020-9-7-0-5-21-79727,1,16728,-188,-6296,-1408,-3720,-28436
456,2020-9-7-0-5-21-79922,2,-8384,-13304,-4248,-1200,-437,122
457,2020-9-7-0-5-21-79990,3,-1832,-15328,3952,-2080,-612,-167
458,2020-9-7-0-5-21-80230,1,304,8436,-14924,-1392,-3523,-1021
459,2020-9-7-0-5-22-80425,2,-8308,-13340,-4308,-1216,-304,222
460,2020-9-7-0-5-22-80491,3,-2052,-15260,3900,-2080,-282,-117
461,2020-9-7-0-5-22-80732,1,-732,8272,-16160,-1376,-2022,3314
462,2020-9-7-0-5-22-80928,2,-8220,-13320,-4200,-1216,-386,130
463,2020-9-7-0-5-22-80993,3,-1960,-15264,4072,-2080,-309,-95
464,2020-9-7-0-5-22-81234,1,1520,9380,-15240,-1392,-736,-284
465,2020-9-7-0-5-23-81429,2,-8308,-13252,-4324,-1216,-422,116
466,2020-9-7-0-5-23-81500,3,-2044,-15480,3828,-2080,-255,-102
467,2020-9-7-0-5-23-81735,1,204,8964,-14364,-1376,-427,6852
468,2020-9-7-0-5-23-81931,2,-8352,-13252,-4256,-1200,-395,139
469,2020-9-7-0-5-23-81999,3,-2024,-15360,3892,-2080,-249,-45
470,2020-9-7-0-5-23-82237,1,800,8872,-16528,-1392,-800,-369
471,2020-9-7-0-5-24-82433,2,-8276,-13268,-4292,-1184,-374,127
472,2020-9-7-0-5-24-82501,3,-1952,-15400,3808,-2080,-279,-117
473,2020-9-7-0-5-24-82740,1,32,8888,-16440,-1392,-601,-257
474,2020-9-7-0-5-24-82934,2,-8332,-13260,-4256,-1200,-416,123
475,2020-9-7-0-5-24-83003,3,-1892,-15412,3736,-2048,-278,-73
476,2020-9-7-0-5-24-83242,1,4328,8648,-15492,-1360,-349,-12298
477,2020-9-7-0-5-25-83437,2,-8376,-13260,-4296,-1200,-424,135
478,2020-9-7-0-5-25-83503,3,-1900,-15428,3844,-2048,-257,-84
479,2020-9-7-0-5-25-83742,1,1740,7524,-16448,-1376,319,2729
480,2020-9-7-0-5-25-83938,2,-8320,-13252,-4452,-1216,-595,24
481,2020-9-7-0-5-25-84008,3,-2100,-15428,3920,-2048,-279,10
482,2020-9-7-0-5-25-84246,1,-836,5300,-21684,-1392,95,-849
483,2020-9-7-0-5-26-84440,2,-8252,-13228,-4428,-1200,-470,226
484,2020-9-7-0-5-26-84506,3,-2156,-15452,3696,-2080,-43,-90
485,2020-9-7-0-5-26-84748,1,476,3188,-18068,-1376,-566,1157
486,2020-9-7-0-5-26-84943,2,-8264,-13248,-4212,-1232,-452,137
487,2020-9-7-0-5-26-85011,3,-2060,-15448,4028,-2112,-213,-72
488,2020-9-7-0-5-26-85249,1,-580,2892,-17332,-1376,-281,-944
489,2020-9-7-0-5-27-85445,2,-8268,-13364,-4328,-1200,-382,182
490,2020-9-7-0-5-27-85511,3,-2004,-15456,3948,-2064,-221,-60
491,2020-9-7-0-5-27-85751,1,-552,2820,-18316,-1376,38,-2370
492,2020-9-7-0-5-27-85945,2,-8348,-13180,-4440,-1184,-332,207
493,2020-9-7-0-5-27-86014,3,-2088,-15360,3636,-2064,-289,-42
494,2020-9-7-0-5-27-86252,1,164,2848,-19512,-1392,-560,1513
495,2020-9-7-0-5-28-86448,2,-8360,-13328,-4232,-1200,-177,312
496,2020-9-7-0-5-28-86514,3,-2056,-15352,3764,-2064,-227,-38
497,2020-9-7-0-5-28-86756,1,208,1704,-16892,-1392,-642,-1489
498,2020-9-7-0-5-28-86949,2,-8184,-13308,-4428,-1216,-303,116
499,2020-9-7-0-5-28-87019,3,-2076,-15556,3748,-2064,-261,-58
500,2020-9-7-0-5-28-87258,1,-1224,2368,-18228,-1360,-773,-1178
501,2020-9-7-0-5-29-87452,2,-8392,-13252,-4348,-1200,-428,125
502,2020-9-7-0-5-29-87519,3,-2116,-15564,3764,-2080,-275,-57
503,2020-9-7-0-5-29-87761,1,-1756,3084,-17940,-1376,-1238,-729
504,2020-9-7-0-5-29-87954,2,-8260,-13240,-4352,-1184,-339,128
505,2020-9-7-0-5-29-88021,3,-2056,-15452,3776,-2080,-265,-123
506,2020-9-7-0-5-29-88260,1,-796,3280,-18088,-1360,-618,771
507,2020-9-7-0-5-30-88454,2,-8228,-13396,-4396,-1232,-384,137
508,2020-9-7-0-5-30-88523,3,-2000,-15464,3796,-2048,-272,-82
509,2020-9-7-0-5-30-88764,1,-288,3676,-18648,-1392,-220,3164
510,2020-9-7-0-5-30-88958,2,-8264,-13264,-4484,-1168,-359,181
511,2020-9-7-0-5-30-89026,3,-2012,-15460,3812,-2080,-303,-65
512,2020-9-7-0-5-30-89263,1,472,3032,-18260,-1376,-602,386
513,2020-9-7-0-5-31-89458,2,-8280,-13352,-4436,-1216,-419,142
514,2020-9-7-0-5-31-89528,3,-1980,-15476,3936,-2048,-308,-164
515,2020-9-7-0-5-31-89767,1,2288,2552,-18092,-1376,-107,2338
516,2020-9-7-0-5-31-89961,2,-8248,-13260,-4372,-1200,-416,170
517,2020-9-7-0-5-31-90030,3,-2092,-15476,3796,-2048,-303,-153
518,2020-9-7-0-5-31-90270,1,5368,2020,-16620,-1360,-971,5396
519,2020-9-7-0-5-32-90464,2,-8288,-13316,-4348,-1184,-551,64
520,2020-9-7-0-5-32-90531,3,-1964,-15532,3848,-2048,-228,-242
521,2020-9-7-0-5-32-90770,1,14056,1532,-13208,-1376,-294,5063
522,2020-9-7-0-5-32-90967,2,-8140,-13204,-4420,-1200,-459,74
523,2020-9-7-0-5-32-91035,3,-1908,-15572,3644,-2080,-478,-122
524,2020-9-7-0-5-32-91274,1,11956,3192,-12908,-1344,-731,-2920
525,2020-9-7-0-5-33-91467,2,-8272,-13340,-4284,-1200,-360,191
526,2020-9-7-0-5-33-91535,3,-2092,-15348,3800,-2080,-295,-78
