id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
1004,2020-9-6-0-51-48-129839,4,15692,-8648,7052,-4096,-5739,-3007
1005,2020-9-6-0-51-48-129949,2,336,-11884,232,-3296,5854,9601
1006,2020-9-6-0-51-48-130001,1,13116,-4336,-10108,-3536,-11981,-24718
1007,2020-9-6-0-51-48-130082,3,-2880,-15940,-1428,-3856,-978,-817
1008,2020-9-6-0-51-49-130343,4,12832,-5056,11288,-4112,8315,-4271
1009,2020-9-6-0-51-49-130453,2,-2540,-16736,1540,-3328,4595,5005
1010,2020-9-6-0-51-49-130502,1,13280,-5344,-12072,-3520,3292,14054
1011,2020-9-6-0-51-49-130585,3,-2924,-19652,1412,-3872,4407,-5598
1012,2020-9-6-0-51-49-130926,4,10512,-8104,8840,-4128,1264,-6566
1013,2020-9-6-0-51-49-130957,2,-2284,-16756,1540,-3312,-915,-3181
1014,2020-9-6-0-51-49-131003,1,12920,-13372,-7488,-3504,7740,-6992
1015,2020-9-6-0-51-49-131087,3,-3876,-15312,-6744,-3840,3497,4084
1016,2020-9-6-0-51-50-131344,4,12216,-9980,5920,-4080,-3373,1123
1017,2020-9-6-0-51-50-131456,2,1016,-16268,-1336,-3312,-444,3089
1018,2020-9-6-0-51-50-131508,1,7924,-14680,-4976,-3520,-3153,1019
1019,2020-9-6-0-51-50-131591,3,-3128,-15968,-3852,-3872,763,592
